text	label
@nozomi_kitano おはよ元気してるのかな 心配な日々だけど忙しい 毎日過ごしてるのかなって 思うけど頑張りすぎてない ちょっと位わがままに なっても全然いいんだよ 自分をほめてあげなきゃ ありのままののぞみでいてな 今日もお互い頑張ろうね 大好きだよ	0
@berryproject12    まじ知らなかったもーん  だいすき。うん。普通に。あは	0
てっきり僕が消える側なのかと…（笑）  RT @tokiasako: そしたら白人男性がくっついて消えるんじゃなかった？ RT  僕と男性を？（笑）  RT ぷよぷよだったらひっくり返したいところ！ RT  白人男性2人に挟まれながら天丼を食べようと思います。	4
おはようございます雨が凄い降ったりピタッと止んだり 良い1日を	0
@momopink_11 ももぴんくちゃーん！もかちゃんの誕生日に動画作ろうと思ってて、よかったら参加してくれない？	1
お礼しやなあかんって 自分でゆーてたやん？	2
LINE新しくしたから前のやつにLINEしても届きません。ごめんなさ〜い♡	5
@KS112B   ウワン  ､   ギョンスオッパ可愛い  お待たせしました !  沢山仲良くしましょう 	1
@yamamotosk25 ありがとう だよね笑 Twitterの友達の中で一番遠いかも笑	1
謎の気持ち悪さでよく眠れなかった	2
聞きたいことがあるんだけどさ、もし自分の好きなグルに新メンバーが合流したら…すぐに納得できる？なんかTik Tokでソミのこと流れてて「onceなら応援しなよ」ってのがあって、わかるんだけど、素直には応援できる自信私にはないかな。レドベルとかもそうじゃん、みんなだったらどーする？	2
口元隠すだけで印象変わるじゃないですか(笑) そのパターンです	2
木嶋会、集まり悪くなったなぁ…と、よしえと寂しいねー。とmailなう…！一年前は四人とも？さとしはちゃうかったか？相方さんおらんかったのに今はみーんなできたねー！時の流れ… http://lockerz.com/s/149223405 	1
あーキレそう（ ;  ; ）まじで意味わからんしもうヤダぁ～	3
レイちゃ取られた	1
@xy_ayk だよね！おかげさまで、ショートカットのお客さんをゆげと間違えて、追っかけたよね笑 土曜日はおりません！！！	3
@pa_____m ちょっとはあるわボケぇ	3
火曜日にイベントに行ったから曜日感覚がずれてる…(^^;))) 今日は木曜日で リフレッシュにハンディやしきサンが出るんだよ～(*^^*) 見落とすところだった	4
こんばんは  おつかれさまです 帰りにネコのトイレの砂を買って来ました 赤文字で 広告の品 って書いてあるぅ～ いい時の買いに来たなぁ～ レジで会計 いつもと同じ価格でした 確かに広告の品だけどね～ 安くないの？ﾌﾞｰpic.twitter.com/TQ9VPDOGYM	2
新学期早々テストとかつら	3
@numanuma_kora お前よくも116番道路でミズゴロウのときやってくれたな！	3
結果1人やん。なかまはずれ。悲しい事が重なっていく。いつか爆発しちゃいそうだ。	3
了解ﾃﾞｽ！	0
たっきーは信じるしかないんだよ	4
最近寒い	4
違います	3
@nmp_412 なにそのイメージ（笑）初めて聞いたし(・ω・)ノとりあえず語るにはサイゼが1番だって話(・ω・)ノ  川越ロッテのアイドルだからあたし嫉妬しちゃうよ。ぷんぷん	3
生活リズムズレて全然寝れなかった	2
了解です ありがとうございます 娘さんにも頑張ってください〜	0
たらいま暑かったです(^-^)/	0
@Piria15 おはようございます慌ただしい月ですが今月もよろしくお願いします	0
おはようございます。 突然ですね いつも話しかけたらお返事下さって嬉しかったです。 ありがとうございました。 お話できて楽しかったです でも寂しいなあ…。  私は徐々にフェードアウトする事にします。	5
道路が川みたいになってる	5
はくお君、まだ眠そうだ～  ママさん、お仕事行ってらっしゃ～い((	0
姉弟そろっておならプープーしよる！笑 姫愛は寝っぺやし笑 pic.twitter.com/P0v747ohBN	5
ねみーよ〜 ねむいけど、お洗濯おわるまでねれにゃいやい	5
詳しくはWebで	2
あほらし	2
はょえぇ天気ならんかな シーツとか洗いたいし 布団も干したい  とりあえず優珠愛さん 爆睡してくれたら哺乳瓶 洗って自分の時間  天狗さん今日も頑張れ	3
ばかちん	2
お疲れ様でしたぁ〜 居残ると急激にお疲れになるパターンデスなぁ、こりゃあ	4
iPhone4sってどいなんだべな	4
今日群馬行って東京へ帰って、日曜日にまた群馬行くってさ、今月どんだけ運転してるのっ  トラックの運転手じゃないわっ！！	2
最近ちょっと遊びすぎたみたいヽ(；▽；)ノ疲労感半端ないヽ(；▽；)ノ体力のなさ。あしたからがんばろー	4
@peee0218 おはようございます♪ 雪は、既に止んでいるのですが、一挙に20cm近くまで降り積もっていました。 積雪ゼロが一変していました。 pic.twitter.com/jrRJGHrJf9	4
サゲぽょ	5
あわわ嬉しいなぁ……！わたしも最近浮上率低かったからそのせいもあるかも！こちらこそごめんねわーいありがとう話そう話そう！ そういえばさゆすん今日お誕生日だったのね……！！おめでとう～！	5
なんだこれ  めちゃくちゃカッコいい  こんなんできる人尊敬する https://twitter.com/zvozaa/status/1032767889034555393 …	5
今朝は台風の影響で雨に濡れました。おまけに蒸し暑いし こういう時は楽しいこと考えよう!https://tg.tripadvisor.jp/news/advice/fuji_drive/ …	5
@bnbrbnbr  前回スーパーミラーボールちゃんに気づかなくて 今回はイイ仕事してくれてテンション上がってしまいました（笑）  ランクインすると励みになりますね	5
今日は新月 ４回目の酵素断食を始めます 前回復食で苦しんだので、気をつけなければ…。 水、塩あめがお友達〜 pic.twitter.com/xEgi5aJWsH	0
し、知らなかった・・ガブガブ飲んでたわ・・・無事産まれて良かった https://twitter.com/leoandalan/status/1031141702549950464 …	4
バイトいく	1
@hi_ooer  それは辛いなあ まじばばあだなってすごい思うよね…笑 それ！浴衣ならまだ良いけど！ あ、それはいいなあ♡♡ クマ…笑 その恐怖感はあるな…笑 北海道とか普通に山奥の道にキツネとかいるからね←	4
うわああああ！！しゅ、修復…！	4
@cozaru_u もう一人幼くして亡くなった、、、、、	4
@pearlnon そっか、夜道きおつけてね	3
意発頑張りまっしょい	2
あし太いんですよ？ むちむちですよ？  #裏垢女子 #裏垢女子さんと繋がりたい #裏垢男子さんと繋がりたい #らぶりつから気になった人お迎えpic.twitter.com/aBiqNgo7ks	1
@mikiphone よく分かりますホントそうですよね	0
@KONIXILE …男の人は精神年齢が女の人より低いと言うがぁ頼むょ旦那さぁ〜んアメリカ行ったら3人で生活するんだよねっ⁇旦那さんの頼りはえりちゃんだし、えりちゃんの頼りは旦那さん…変わると期待したいけど心配だよねっ	5
なのたん おはようジャパン  お母さんは自分なんて優先してられないよね  家族が元気でHappyなことで、お母さんたちも元気になってHappyになる(*´∇`)ﾉ  と思ってる(笑)	4
前日比+0.3  セブンのサラダチキンサンドにハマり3食食べる。 美味しくて食べてるけど、ローファット出来てるのか成分表見てないからよくわからなかったり。 それよりも、タニタアプリさん、広告か無慈悲じゃないですかね？(笑笑 #ダイエットwithジョンpic.twitter.com/X7LahTo4Na	2
@yukknv24_real え、まって、あいりよりも前じゃん(爆笑) 気づかなかったあいり爆笑なんですけど(笑) 何、なんで隠してたの	3
っていうのも、同じクラスの仲良い子がすごく嫌味のある子で…  いつも口だけのダイエット宣言を私にしてきてほんっっとに嫌だ！ 毎日何も言わず頑張ってるこっちからしたら何かイライラする…（笑）  ダイエットは何かの大イベントじゃないっちゅうの！（笑） みんなに公言する意味がわからない	3
今日は休みです	2
@ff1224_fumix   ふおおおお！ しょっきんぐ！最近しょっちゅうCAS見損ねる ようぢくんのCASほんとおもしろいこの前のハンバーガーはバスでひとりで笑ってしまった☜	4
@25twinkle_   休み時間か、、、、それは厳しい	5
寒すぎ 準夜帰りネコ、シカと何回ぶつかりそうになったか 急ブレーキ踏みまくり（笑） 危ない危ない（笑） そして夜中このど田舎で人歩いてるとびっくりするし怖い	5
あらゆる技術には光と影がある。Googleはその落差がかつてないほど大きいのかもしれない。なぜなら人間の脳、知に直結するからだ。爆薬が作れるぐらいの話とは訳が違うー小宮山宏 東大総長  気をつけま http://p.twipple.jp/QKLPi 	5
こいつ顔色悪いなwpic.twitter.com/X3SDXHJjfK	2
【関西社会福祉専門学校】 おはようございます 朝から2年生が生活支援技術の練習をしていたよみんな凄いな #介護福祉士 #専門学校pic.twitter.com/Et9vGQrPgw	0
@snpk030satoshi  大宮がラブラブか～？ そらいかんな ファン一番に考え でも、それでもいいならいいかな。	3
きっか遅刻とか 会いたいのに〜 会えないぢゃん	1
ep265  ○:ごめん！俺の勘違いで2ヶ月も… 飛鳥:もういいから ○:なんでもするから！ 怪我治ったら飽きるほどデートもたくさん連れて行くし、飛鳥の誕生日に本当は渡すプレゼントもプラスするから！ 飛鳥:今言った事忘れたら怒るから ○:約束する！大丈夫！(また悪い癖が出た…)	3
